14:01:24:555   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600538
14:01:24:658   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600531 日期:20160324,最高价:11.530,最低价:8.320,不满足区间:0.300
14:01:24:662   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600531
14:01:24:678   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600530 日期:20160321,最高价:21.550,最低价:15.660,不满足区间:0.300
14:01:24:678   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600530
14:01:24:776   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600525 日期:20160407,最高价:17.660,最低价:13.200,不满足区间:0.300
14:01:24:783   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600525
14:01:24:826   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600522 日期:20160427,最高价:22.000,最低价:16.510,不满足区间:0.300
14:01:24:830   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600522
14:01:24:932   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600511 日期:20160113,最高价:39.870,最低价:29.800,不满足区间:0.300
14:01:24:935   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600511
14:01:25:062   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600502 日期:20151012,最高价:13.370,最低价:10.230,不满足区间:0.300
14:01:25:067   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600502
14:01:25:188   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600491 日期:20160414,最高价:8.450,最低价:6.480,不满足区间:0.300
14:01:25:193   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600491
14:01:25:666   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600468 日期:20160114,最高价:19.300,最低价:13.820,不满足区间:0.300
14:01:25:673   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600468
14:01:25:767   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600462 日期:20160408,最高价:9.470,最低价:7.080,不满足区间:0.300
14:01:25:775   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600462
14:01:25:963   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600446 日期:20160321,最高价:34.550,最低价:26.020,不满足区间:0.300
14:01:25:969   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600446
14:01:26:010   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600438 日期:20160105,最高价:15.650,最低价:11.940,不满足区间:0.300
14:01:26:015   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600438
14:01:26:086   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600432 日期:20160428,最高价:11.270,最低价:8.220,不满足区间:0.300
14:01:26:088   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600432
14:01:26:154   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600423 日期:20160328,最高价:9.250,最低价:6.890,不满足区间:0.300
14:01:26:164   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600423
14:01:26:209   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600420 日期:20160422,最高价:37.150,最低价:28.410,不满足区间:0.300
14:01:26:218   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600420
14:01:26:334   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600400 日期:20160420,最高价:11.210,最低价:8.500,不满足区间:0.300
14:01:26:339   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600400
14:01:26:413   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600393 日期:20160411,最高价:11.180,最低价:8.600,不满足区间:0.300
14:01:26:418   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600393
14:01:26:434   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600392 日期:20160419,最高价:13.100,最低价:9.830,不满足区间:0.300
14:01:26:434   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600392
14:01:26:475   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600390 日期:20160107,最高价:16.330,最低价:12.240,不满足区间:0.300
14:01:26:480   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600390
14:01:26:519   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600386 日期:20160401,最高价:17.490,最低价:13.300,不满足区间:0.300
14:01:26:533   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600386
14:01:26:605   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600378 日期:20160504,最高价:16.850,最低价:12.820,不满足区间:0.300
14:01:26:606   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600378
14:01:26:813   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600363 日期:20160112,最高价:19.300,最低价:14.300,不满足区间:0.300
14:01:26:815   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600363
14:01:26:857   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600360 日期:20160401,最高价:9.560,最低价:7.320,不满足区间:0.300
14:01:26:860   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600360
14:01:26:877   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600359 日期:20160420,最高价:11.160,最低价:8.550,不满足区间:0.300
14:01:26:878   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600359
14:01:26:894   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600358 日期:20160229,最高价:13.200,最低价:10.120,不满足区间:0.300
14:01:26:895   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600358
14:01:26:931   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600355 日期:20160414,最高价:9.230,最低价:6.800,不满足区间:0.300
14:01:26:938   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600355
14:01:26:955   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600354 日期:20160418,最高价:9.490,最低价:7.100,不满足区间:0.300
14:01:26:956   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600354
14:01:27:052   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600343 日期:20160421,最高价:24.120,最低价:18.190,不满足区间:0.300
14:01:27:057   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600343
14:01:27:076   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600339 日期:20160114,最高价:6.800,最低价:5.200,不满足区间:0.300
14:01:27:077   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   行情过滤 600339
14:01:27:115   新高突破买入153256b5-9939-4f2d-83f4-ecfc6e84d7d0   合约:600336 日期:20160420,最高价:7.980,最低价:6.050,不满足区间:0.300
