601588	北辰实业	1	0	
601579	会稽山	1	0	
601567	三星医疗	1	0	
601566	九牧王	0.8473318	1	持币	
601558	华锐风电	1	0	
601555	东吴证券	1	0	
601519	大智慧	1	0	
601518	吉林高速	1	0	
601515	东风股份	1	0	
601398	工商银行	1	0	
601390	中国中铁	1	0	
601388	怡球资源	1	0	
601377	兴业证券	1	0	
601369	陕鼓动力	1	0	
601368	绿城水务	1	0	
601339	百隆东方	1	0	
601336	新华保险	1	0	
601333	广深铁路	1	0	
601328	交通银行	1	0	
601318	中国平安	1	0	
601313	江南嘉捷	1	0	
601311	骆驼股份	1	0	
601299	中国北车	1	0	
601288	农业银行	1	0	
601268	*ST二重	1	0	
601258	庞大集团	1	0	
601238	广汽集团	1	0	
601233	桐昆股份	1	0	
601231	环旭电子	1	0	
601226	华电重工	1	0	
601225	陕西煤业	0.9133065	1	持币	
601222	林洋能源	1	0	
601218	吉鑫科技	1	0	
601216	君正集团	1	0	
601211	国泰君安	1	0	
601208	东材科技	0.8102863	2	持币	
601199	江南水务	1	0	
601198	东兴证券	1	0	
601188	龙江交通	0.8882353	1	持币	
601186	中国铁建	1	0	
601179	中国西电	1	0	
601177	杭齿前进	1	0	
601169	北京银行	1	0	
601168	西部矿业	1	0	
601166	兴业银行	0.9183674	1	持币	
601158	重庆水务	1	0	
601155	新城控股	1	0	
601139	深圳燃气	1	0	
601137	博威合金	1	0	
601126	四方股份	1	0	
601118	海南橡胶	1	0	
601117	中国化学	1	0	
601116	三江购物	1	0	
601113	华鼎股份	0.8420561	1	持币	
601111	中国国航	1	0	
601107	四川成渝	1	0	
601106	中国一重	1	0	
601101	昊华能源	1	0	
601100	恒立油缸	1	0	
601099	太平洋	1	0	
601098	中南传媒	1	0	
601088	中国神华	0.8201971	2	持币	
601069	西部黄金	1.041169	1	持币	
601058	赛轮金宇	1	0	
601038	一拖股份	1	0	
601028	玉龙股份	0.8771139	1	持币	
601021	春秋航空	1	0	
601018	宁波港	1	0	
601016	节能风电	1	0	
601015	陕西黑猫	1	0	
601012	隆基股份	1	1	持股 0	一周内已买入	
601011	宝泰隆	1	0	
601010	文峰股份	1	0	
601009	南京银行	1	0	
601008	连云港	1	0	
601007	金陵饭店	1	0	
601006	大秦铁路	1	0	
601005	重庆钢铁	0.8271698	2	持币	
601003	柳钢股份	0.8134616	2	持币	
601002	晋亿实业	1	0	
601001	大同煤业	1.11301	1	持币	
601000	唐山港	1	0	
600999	招商证券	1	0	
600998	九州通	1	0	
600997	开滦股份	0.8916084	1	持币	
600995	文山电力	0.9732558	1	持股 0.9732558	
600993	马应龙	1	0	
600992	贵绳股份	1	0	
600990	四创电子	1	0	
600988	赤峰黄金	0.8099384	2	持币	
600987	航民股份	1	0	
600986	科达股份	1	0	
600985	雷鸣科化	1	0	
600984	*ST建机	1	0	
600983	惠而浦	1	0	
600982	宁波热电	1	0	
600981	汇鸿集团	1	0	
600980	北矿磁材	1	0	
600979	广安爱众	1	0	
600978	宜华木业	1	0	
600976	健民集团	1	0	
600975	新五丰	1	0	
600973	宝胜股份	1	0	
600971	恒源煤电	0.8175235	2	持币	
600970	中材国际	1	0	
600969	郴电国际	1	0	
600967	北方创业	1	0	
600966	博汇纸业	0.8360389	2	持币	
600965	福成五丰	1	0	
600963	岳阳林纸	1	0	
600962	*ST中鲁	1	0	
600961	株冶集团	1	0	
600960	渤海活塞	1	0	
600959	江苏有线	1	0	
600958	东方证券	1	0	
600917	重庆燃气	1	0	
600900	长江电力	1	0	
600898	三联商社	1	0	
600897	厦门空港	1	0	
600896	中海海盛	1	0	
600895	张江高科	1	0	
600894	广日股份	1	0	
600893	中航动力	1	0	
600892	宝诚股份	1	0	
600891	秋林集团	1	0	
600890	中房股份	1	0	
600889	南京化纤	1	0	
600888	新疆众和	1	0	
600887	伊利股份	1	0	
600886	国投电力	1	0	
600885	宏发股份	1	0	
600884	杉杉股份	1	0	
600883	博闻科技	1	0	
600882	华联矿业	1	0	
600881	亚泰集团	1	0	
600880	博瑞传播	1	0	
600879	航天电子	0.8346282	1	持币	
600877	中国嘉陵	1	0	
600876	洛阳玻璃	1	0	
600875	东方电气	1	0	
600874	创业环保	0.8796992	1	持币	
600873	梅花生物	1	0	
600872	中炬高新	1	0	
600871	石化油服	1	0	
600870	*ST厦华	1	0	
600869	智慧能源	1	0	
600868	梅雁吉祥	0.9118497	1	持币	
600867	通化东宝	1	0	
600866	星湖科技	1	0	
600865	百大集团	1	0	
600864	哈投股份	1	0	
600863	内蒙华电	1	0	
600862	南通科技	1	0	
600861	北京城乡	1	0	
600860	京城股份	1	0	
600859	王府井	1	0	
600858	银座股份	1	0	
600857	宁波中百	1	0	
600856	中天能源	0.9018883	1	持币	
600855	航天长峰	0.8881268	1	持币	
600854	春兰股份	1	0	
600853	龙建股份	1	0	
600851	海欣股份	1	0	
600850	华东电脑	1	0	
600848	上海临港	1	0	
600847	万里股份	1	0	
600846	同济科技	1	0	
600845	宝信软件	1	0	
600844	丹化科技	1	0	
600843	上工申贝	1	0	
600841	上柴股份	1	0	
600839	四川长虹	1	0	
600838	上海九百	1	0	
600837	海通证券	1	0	
600836	界龙实业	1.072673	1	持币	
600835	上海机电	1	0	
600834	申通地铁	0.8906801	1	持币	
600833	第一医药	1	0	
600832	东方明珠	1	0	
600831	广电网络	1	0	
600830	香溢融通	1	0	
600829	人民同泰	1	0	
600828	成商集团	0.9050772	1	持币	
600827	百联股份	1	0	
600826	兰生股份	0.8713477	2	持币	
600825	新华传媒	1	0	
600824	益民集团	1	0	
600823	世茂股份	1	0	
600822	上海物贸	0.843466	1	持币	
600821	津劝业	1	0	
600820	隧道股份	1	0	
600819	耀皮玻璃	1	0	
600818	中路股份	1	0	
600817	ST宏盛	1	0	
600816	安信信托	0.8811002	1	持币	
600815	厦工股份	1	0	
600814	杭州解百	0.8623311	1	持币	
600812	华北制药	1	0	
600811	东方集团	1	0	
600810	神马股份	1	0	
600809	山西汾酒	0.8852193	1	持币	
600808	马钢股份	0.8198813	2	持币	
600807	天业股份	1	0	
600806	昆明机床	1	1	持股 0	一周内已买入	
600805	悦达投资	1	0	
600804	鹏博士	1	0	
600803	新奥股份	1	0	
600802	福建水泥	1	0	
600801	华新水泥	0.9023486	1	持币	
600800	天津磁卡	1	0	
600798	宁波海运	1	0	
600797	浙大网新	1	0	
600796	钱江生化	1	0	
600795	国电电力	1	0	
600794	保税科技	1	0	
600793	ST宜纸	1	0	
600792	云煤能源	1	0	
600791	京能置业	1.084523	1	持股 1.084523	
600790	轻纺城	1	0	
600789	鲁抗医药	1	0	
600787	中储股份	1	0	
600785	新华百货	0.9003856	1	持币	
600784	鲁银投资	1	0	
600783	鲁信创投	1	0	
600782	新钢股份	1.077694	1	持币	
600781	辅仁药业	0.9669716	1	持股 0.9669716	
600780	通宝能源	1	0	
600779	*ST水井	1	0	
600778	友好集团	1	0	
600777	新潮实业	0.9	1	持币	
600776	东方通信	1	0	
600775	南京熊猫	1	0	
600774	汉商集团	0.9001591	1	持币	
600773	西藏城投	1	0	
600771	广誉远	1	0	
600770	综艺股份	1	0	
600769	祥龙电业	1	0	
600768	宁波富邦	1	0	
600767	运盛医疗	1	0	
600766	园城黄金	1	0	
600765	中航重机	1	0	
600764	中电广通	1	0	
600763	通策医疗	1	0	
600761	安徽合力	1	0	
600760	中航黑豹	1	0	
600759	洲际油气	1	0	
600758	红阳能源	1	0	
600757	长江传媒	1	0	
600756	浪潮软件	1	0	
600755	厦门国贸	0.8462415	1	持币	
600754	锦江股份	1	0	
600753	东方银星	1	0	
600751	天海投资	1	0	
600750	江中药业	1	0	
600749	西藏旅游	1	0	
600748	上实发展	1	0	
600747	大连控股	1	0	
600746	江苏索普	1	0	
600745	中茵股份	1	0	
600744	华银电力	1	0	
600743	华远地产	1	0	
600742	一汽富维	1	0	
600741	华域汽车	1	0	
600740	山西焦化	1	0	
600739	辽宁成大	1	0	
600738	兰州民百	1	0	
600737	中粮屯河	1	0	
600736	苏州高新	0.8997189	1	持币	
600735	新华锦	1	0	
600734	实达集团	1	0	
600733	S前锋	1	0	
600732	*ST新梅	1	0	
600731	湖南海利	1	0	
600730	中国高科	1	0	
600729	重庆百货	0.8998554	1	持币	
600728	佳都科技	1	0	
600727	鲁北化工	1	0	
600726	华电能源	1	0	
600725	云维股份	1	0	
600724	宁波富达	1	0	
600723	首商股份	1	0	
600722	*ST金化	0.9015607	1	持币	
600721	百花村	1	0	
600720	祁连山	0.9012486	1	持币	
600719	大连热电	1	0	
600718	东软集团	1	0	
600717	天津港	1	0	
600716	凤凰股份	1	0	
600715	*ST松辽	1	0	
600714	金瑞矿业	1	0	
600713	南京医药	1	0	
600712	南宁百货	1	0	
600711	盛屯矿业	1	0	
600710	*ST常林	1	0	
600708	光明地产	1	0	
600707	彩虹股份	1	0	
600706	曲江文旅	0.8796068	1	持币	
600705	中航资本	1	0	
600704	物产中大	1	0	
600703	三安光电	1	0	
600702	沱牌舍得	0.9001957	1	持币	
600701	工大高新	1	0	
600699	均胜电子	1	0	
600698	湖南天雁	1	0	
600697	欧亚集团	1	0	
600696	匹凸匹	1	0	
600695	绿庭投资	1	0	
600694	大商股份	1	0	
600693	东百集团	1.276274	1	持股 1.276274	
600692	亚通股份	1	0	
600691	*ST阳化	1	0	
600690	青岛海尔	1	0	
600689	上海三毛	1	0	
600688	上海石化	1	0	
600687	刚泰控股	1	0	
600686	金龙汽车	0.909632	1	持币	
600685	中船防务	0.8933333	1	持币	
600684	珠江实业	0.9129612	1	持币	
600683	京投银泰	1	0	
600682	南京新百	1	0	
600681	万鸿集团	1	0	
600680	上海普天	1	0	
600679	金山开发	1	0	
600678	四川金顶	1	0	
600677	航天通信	1.150034	1	持币	
600676	交运股份	0.9083518	1	持币	
600675	中华企业	1	0	
600674	川投能源	1	0	
600673	东阳光科	1	0	
600671	天目药业	1.30789	1	持币	
600668	尖峰集团	1	0	
600667	太极实业	1	0	
600666	奥瑞德	1	0	
600665	天地源	0.8997429	1	持币	
600664	哈药股份	1	0	
600663	陆家嘴	0.8849469	1	持币	
600662	强生控股	0.9126582	1	持币	
600661	新南洋	1	0	
600660	福耀玻璃	1	0	
600658	电子城	1	0	
600657	信达地产	1	0	
600656	*ST博元	1	0	
600655	豫园商城	1	0	
600654	中安消	1	0	
600653	申华控股	1	0	
600652	游久游戏	1	0	
600651	飞乐音响	0.9311753	2	持股 1.033937	
600650	锦江投资	0.8904142	1	持币	
600649	城投控股	1	0	
600648	外高桥	1	0	
600647	同达创业	1	0	
600645	中源协和	0.9042572	1	持币	
600644	*ST乐电	1	0	
600643	爱建集团	1	0	
600642	申能股份	1	0	
600641	万业企业	1	0	
600640	号百控股	1	0	
600639	浦东金桥	1	0	
600638	新黄浦	1	0	
600637	东方明珠	1	0	
600636	三爱富	1	0	
600635	大众公用	1	0	
600634	中技控股	1	0	
600633	浙报传媒	1	0	
600630	龙头股份	0.8517572	1	持币	
600629	华建集团	1	0	
600628	新世界	1	0	
600626	申达股份	1	0	
600624	复旦复华	1	0	
600623	双钱股份	1	0	
600622	嘉宝集团	1	0	
600621	华鑫股份	1	0	
600620	天宸股份	0.8697318	1	持币	
600619	海立股份	1	0	
600618	氯碱化工	0.9105132	1	持币	
600617	国新能源	1	0	
600616	金枫酒业	1	0	
600615	丰华股份	1	0	
600614	鼎立股份	1	0	
600613	神奇制药	1	0	
600612	老凤祥	1	0	
600611	大众交通	1	0	
600610	中毅达	1.099746	1	持股 1.099746	
600609	金杯汽车	1	0	
600608	*ST沪科	1	0	
600606	绿地控股	1	0	
600605	汇通能源	1	0	
600604	市北高新	1	0	
600603	大洲兴业	1.246494	1	持股 1.246494	
600602	仪电电子	0.8665541	1	持币	
600601	方正科技	1	0	
600600	青岛啤酒	1	0	
600599	熊猫金控	1	0	
600598	北大荒	1	0	
600597	光明乳业	1	0	
600596	新安股份	1	0	
600595	中孚实业	1	0	
600594	益佰制药	1	0	
600593	大连圣亚	1	0	
600592	龙溪股份	1	0	
600590	泰豪科技	1	0	
600589	广东榕泰	1	0	
600588	用友网络	1	0	
600587	新华医疗	1	0	
600586	金晶科技	1	0	
600585	海螺水泥	1	0	
600584	长电科技	1	0	
600583	海油工程	1	0	
600582	天地科技	1	0	
600581	八一钢铁	0.8098224	2	持币	
600580	卧龙电气	1	0	
600579	天华院	1	0	
600578	京能电力	1	0	
600577	精达股份	1	0	
600576	万家文化	1	0	
600575	皖江物流	1	0	
600573	惠泉啤酒	1	0	
600572	康恩贝	1	0	
600571	信雅达	1	0	
600570	恒生电子	1	0	
600569	安阳钢铁	0.939779	2	持币	
600568	中珠控股	1	0	
600567	山鹰纸业	0.9090909	1	持币	
600566	济川药业	1	0	
600565	迪马股份	1	0	
600563	法拉电子	1	0	
600562	国睿科技	0.9889495	2	持币	
600561	江西长运	0.9170447	1	持币	
600560	金自天正	1	0	
600559	老白干酒	1	0	
600558	大西洋	0.9196218	1	持币	
600557	康缘药业	1	0	
600556	慧球科技	1	0	
600555	九龙山	1	0	
600552	方兴科技	1	0	
600551	时代出版	1	0	
600550	保变电气	1	0	
600549	厦门钨业	1	0	
600548	深高速	1	0	
600547	山东黄金	0.9068068	1	持币	
600546	山煤国际	1.121223	1	持币	
600545	新疆城建	1	0	
600543	莫高股份	1	0	
600540	新赛股份	1	0	
600539	*ST狮头	1	0	
600538	国发股份	1	0	
600537	亿晶光电	1	0	
600536	中国软件	1	0	
600535	天士力	1	0	
600533	栖霞建设	1	0	
600532	宏达矿业	1	0	
600531	豫光金铅	1	0	
600530	交大昂立	1	0	
600529	山东药玻	1	0	
600528	中铁二局	1.026276	1	持股 1.026276	
600527	江南高纤	1	0	
600526	菲达环保	1	0	
600525	长园集团	1	0	
600523	贵航股份	1	0	
600522	中天科技	1	0	
600521	华海药业	0.8875715	1	持币	
600520	中发科技	1	0	
600519	贵州茅台	1	0	
600518	康美药业	1	0	
600517	置信电气	1	0	
600516	方大炭素	1	0	
600515	海岛建设	1	0	
600513	联环药业	0.9160722	1	持币	
600512	腾达建设	1	0	
600511	国药股份	0.8522193	1	持币	
600510	黑牡丹	1	0	
600509	天富能源	1	0	
600508	上海能源	0.8162817	2	持币	
600507	方大特钢	0.8996764	1	持币	
600506	香梨股份	1	0	
600505	西昌电力	1	0	
600503	华丽家族	1	0	
600502	安徽水利	1	0	
600501	航天晨光	0.9722227	2	持币	
600500	中化国际	0.9004256	1	持币	
600499	科达洁能	1	0	
600498	烽火通信	0.9784853	2	持币	
600497	驰宏锌锗	1	0	
600496	精工钢构	0.9065574	1	持币	
600495	晋西车轴	1	0	
600493	凤竹纺织	1	0	
600491	龙元建设	1	0	
600490	鹏欣资源	1	0	
600489	中金黄金	0.8851816	1	持币	
600488	天药股份	1	0	
600487	亨通光电	1	0	
600486	扬农化工	1	0	
600485	信威集团	0.9041096	1	持币	
600483	福能股份	1	0	
600482	风帆股份	1	0	
600481	双良节能	1	0	
600480	凌云股份	1	0	
600479	千金药业	1	0	
600478	科力远	1	0	
600477	杭萧钢构	0.865625	1	持币	
600476	湘邮科技	1	0	
600475	华光股份	0.9053498	1	持币	
600470	六国化工	1	0	
600469	风神股份	1	0	
600468	百利电气	0.9260312	2	持币	
600467	好当家	1	0	
